"id_redcap","id_covidence","article","virus","covid","rsv","flu","population","preg","infant","child","adult","elder","immunocomp","rob","study_design","published_year","journal","pmid","pmcid","doi","link","title"
573,"#3796","van Ewijk 2025","COVID",1,0,0,"Adult",0,0,1,1,0,0,"High","Observational - other",2025,"Vaccine X",39734394,"PMC11681879","10.1016/j.jvacx.2024.100593","https://pmc.ncbi.nlm.nih.gov/articles/PMC11681879","Innate immune response after BNT162b2 COVID-19 vaccination associates with reactogenicity"
576,"#10824","Villanueva 2024","COVID",1,0,0,"Adult",0,0,0,1,1,0,"Low","Cohort",2024,"Hum Vaccin Immunother",38445666,"PMC10936640","10.1080/21645515.2024.2323853","https://pmc.ncbi.nlm.nih.gov/articles/PMC10936640","Factors influencing adverse events following COVID-19 vaccination"
577,"#24912","Vita 2025","COVID",1,0,0,"Immunocomp",0,0,0,1,1,1,"High","Observational - other",2025,"Vaccines (Basel)",40266144,"PMC11946322","10.3390/vaccines13030273","https://pmc.ncbi.nlm.nih.gov/articles/PMC11946322","COVALENCE STUDY: Immunogenicity and Reactogenicity of a COVID-19 mRNA Vaccine in an Open-Label Cohort of Long-Survivor Patients with Metastatic Lung Cancer"
578,"#10878","Walsh 2024","RSV",0,1,0,"Adult",0,0,0,1,1,0,"Low","RCT",2024,"J Infect Dis",38606958,"PMC11481295","10.1093/infdis/jiae185","https://pmc.ncbi.nlm.nih.gov/articles/PMC11481295","Respiratory Syncytial Virus Prefusion F Vaccination: Antibody Persistence and Revaccination"
579,"#24941","Walsh 2025","RSV",0,1,0,"Adult",0,0,0,0,1,0,"High","RCT",2025,"Clin Infect Dis",39928572,,"10.1093/cid/ciaf061","https://pubmed.ncbi.nlm.nih.gov/39928572","Efficacy, Immunogenicity, and Safety of the Bivalent RSV Prefusion F (RSVpreF) Vaccine in Older Adults Over 2 RSV Seasons"
580,"#10883","Wan 2024","COVID",1,0,0,"Pediatric",0,0,1,1,1,0,"Low","Cohort",2024,"Int J Infect Dis",38909928,,"10.1016/j.ijid.2024.107149","https://pubmed.ncbi.nlm.nih.gov/38909928","Comparative effectiveness and safety of BNT162b2 and CoronaVac in Hong Kong: A target trial emulation"
580,"#10883","Wan 2024","COVID",1,0,0,"Adult",0,0,1,1,1,0,"Low","Cohort",2024,"Int J Infect Dis",38909928,,"10.1016/j.ijid.2024.107149","https://pubmed.ncbi.nlm.nih.gov/38909928","Comparative effectiveness and safety of BNT162b2 and CoronaVac in Hong Kong: A target trial emulation"
581,"#10952","Wang 2024","COVID",1,0,0,"Pediatric",0,0,1,1,1,0,"High","Observational - other",2024,"Frontiers in Pharmacology",38841369,"PMC11150672","10.3389/fphar.2024.1374320","https://pmc.ncbi.nlm.nih.gov/articles/PMC11150672","COVID-19 vaccination-related tinnitus is associated with pre-vaccination metabolic disorders"
581,"#10952","Wang 2024","COVID",1,0,0,"Adult",0,0,1,1,1,0,"High","Observational - other",2024,"Frontiers in Pharmacology",38841369,"PMC11150672","10.3389/fphar.2024.1374320","https://pmc.ncbi.nlm.nih.gov/articles/PMC11150672","COVID-19 vaccination-related tinnitus is associated with pre-vaccination metabolic disorders"
582,"#3927","Ward 2025","COVID",1,0,0,"Adult",0,0,0,0,1,0,"Low","Cohort",2025,"J Infect",40054670,,"10.1016/j.jinf.2025.106461","https://pubmed.ncbi.nlm.nih.gov/40054670","Understanding the effectiveness of the Comirnaty monovalent and bivalent vaccines during the Winter Coronavirus (COVID-19) Infection Study"
583,"#3937","Wee 2025","COVID",1,0,0,"Adult",0,0,0,1,1,0,"Low","Cohort",2025,"Clin Infect Dis",39657038,,"10.1093/cid/ciae598","https://pubmed.ncbi.nlm.nih.gov/39657038","Bivalent Boosters and Risk of Postacute Sequelae Following Vaccine-Breakthrough SARS-CoV-2 Omicron Infection: A Cohort Study"
584,"#12733","Werner 2023","COVID",1,0,0,"Adult",0,0,0,1,1,0,"High","Cohort",2023,"BMC Med",37726711,"PMC10510262","10.1186/s12916-023-03064-6","https://pmc.ncbi.nlm.nih.gov/articles/PMC10510262","Patient-reported reactogenicity and safety of COVID-19 vaccinations vs. comparator vaccinations: a comparative observational cohort study"
585,"#19530","Whitaker 2024","Influenza",0,0,1,"Pediatric",0,0,1,1,1,0,"Moderate","Case-control",2024,"Influenza Other Respir Viruses",38773753,"PMC11109477","10.1111/irv.13284","https://pmc.ncbi.nlm.nih.gov/articles/PMC11109477","Interim 2023/2024 Season Influenza Vaccine Effectiveness in Primary and Secondary Care in the United Kingdom"
585,"#19530","Whitaker 2024","Influenza",0,0,1,"Adult",0,0,1,1,1,0,"Moderate","Case-control",2024,"Influenza Other Respir Viruses",38773753,"PMC11109477","10.1111/irv.13284","https://pmc.ncbi.nlm.nih.gov/articles/PMC11109477","Interim 2023/2024 Season Influenza Vaccine Effectiveness in Primary and Secondary Care in the United Kingdom"
587,"#40038","Wilson 2025","COVID",1,0,0,"Immunocomp",0,0,0,0,1,1,"Low","Cohort",2025,"Infect Dis Ther",39708059,,"10.1101/2025.03.27.25324770v1","https://pubmed.ncbi.nlm.nih.gov/39708059","Evaluating the Effectiveness of 2024-2025 Seasonal mRNA-1273 Vaccination Against COVID-19-Associated Hospitalizations and Medically Attended COVID-19 among adults aged  18 years in the United States"
589,"#11097","Won 2024","Influenza",0,0,1,"Adult",0,0,0,0,1,0,"Low","Cohort",2024,"Vaccine",38641496,,"10.1016/j.vaccine.2024.03.078","https://pubmed.ncbi.nlm.nih.gov/38641496","Safety of concomitant administration of 23-valent polysaccharide pneumococcal vaccine and influenza vaccine among the elderly"
590,"#11107","Woo 2024","Influenza",0,0,1,"Pediatric",0,0,1,1,0,0,"High","Observational - other",2024,"Vaccine",39241357,"PMC12136157","10.1016/j.vaccine.2024.126290","https://pmc.ncbi.nlm.nih.gov/articles/PMC12136157","Syncope after live attenuated influenza vaccine: Reports to the Vaccine Adverse Event Reporting System (2003-2024)"
590,"#11107","Woo 2024","Influenza",0,0,1,"Adult",0,0,1,1,0,0,"High","Observational - other",2024,"Vaccine",39241357,"PMC12136157","10.1016/j.vaccine.2024.126290","https://pmc.ncbi.nlm.nih.gov/articles/PMC12136157","Syncope after live attenuated influenza vaccine: Reports to the Vaccine Adverse Event Reporting System (2003-2024)"
591,"#3989","Woo 2025","COVID",1,0,0,"Adult",0,0,0,1,1,0,"Moderate","Observational - other",2025,"RMD Open",40295118,"PMC12039019","10.1136/rmdopen-2024-005138","https://pmc.ncbi.nlm.nih.gov/articles/PMC12039019","Risk of new-onset polymyalgia rheumatica following COVID-19 vaccination in South Korea: a self-controlled case-series study"
592,"#3999","Wu 2025","Influenza",0,0,1,"Adult",0,0,0,1,1,0,"High","Observational - other",2025,"PLoS One",40392910,"PMC12091759","10.1371/journal.pone.0310474","https://pmc.ncbi.nlm.nih.gov/articles/PMC12091759","Adverse events affecting recovery from seasonal influenza vaccination in the hypertensive population: A population-based pharmacovigilance analysis"
593,"#11161","Xiang 2024","COVID",1,0,0,"Adult",0,0,0,1,1,0,"Low","Cohort",2024,"Int J Infect Dis",38701913,,"10.1016/j.ijid.2024.107080","https://pubmed.ncbi.nlm.nih.gov/38701913","Association of COVID-19 vaccination with risks of hospitalization due to cardiovascular and other diseases: A study using data from the UK Biobank"
595,"#11174","Xie 2024","COVID",1,0,1,"Adult",0,0,0,1,1,0,"Low","Cohort",2024,"Jama",38748411,"PMC11097092","10.1001/jama.2024.7395","https://pmc.ncbi.nlm.nih.gov/articles/PMC11097092","Mortality in Patients Hospitalized for COVID-19 vs Influenza in Fall-Winter 2023-2024"
595,"#11174","Xie 2024","Influenza",1,0,1,"Adult",0,0,0,1,1,0,"Low","Cohort",2024,"Jama",38748411,"PMC11097092","10.1001/jama.2024.7395","https://pmc.ncbi.nlm.nih.gov/articles/PMC11097092","Mortality in Patients Hospitalized for COVID-19 vs Influenza in Fall-Winter 2023-2024"
596,"#11193","Xu 2024","COVID",1,0,0,"Adult",0,0,0,1,1,0,"Low","Observational - other",2024,"JMIR Public Health Surveill",38916940,"PMC11234065","10.2196/53807","https://pmc.ncbi.nlm.nih.gov/articles/PMC11234065","Ischemic Stroke After Bivalent COVID-19 Vaccination: Self-Controlled Case Series Study"
598,"#4039","Xu 2025","COVID",1,0,0,"Adult",0,0,0,1,1,0,"Low","Cohort",2025,"Eur Heart J",39344920,"PMC11704415","10.1093/eurheartj/ehae639","https://pmc.ncbi.nlm.nih.gov/articles/PMC11704415","Cardiovascular events following coronavirus disease 2019 vaccination in adults: a nationwide Swedish study"
599,"#11227","Yamamoto 2024","COVID",1,0,0,"Adult",0,0,0,1,1,0,"High","Observational - other",2024,"Front Public Health",39139673,"PMC11320210","10.3389/fpubh.2024.1406315","https://pmc.ncbi.nlm.nih.gov/articles/PMC11320210","Group of longitudinal adverse event patterns after the fourth dose of COVID-19 vaccination with a latent class analysis"
600,"#4093","Yaron 2025","Influenza",0,0,1,"Immunocomp",0,0,0,0,1,1,"Low","Cohort",2025,"npj Vaccines",39788985,"PMC11718019","10.1038/s41541-025-01065-5","https://pmc.ncbi.nlm.nih.gov/articles/PMC11718019","Incremental benefit of high dose compared to standard dose influenza vaccine in reducing hospitalizations"
601,"#19817","Yechezkel 2024","COVID",1,0,1,"Immunocomp",0,0,1,1,1,1,"Moderate","Cohort",2024,"Commun Med (Lond)",39181950,"PMC11344792","10.1038/s43856-024-00588-7","https://pmc.ncbi.nlm.nih.gov/articles/PMC11344792","Comparison of physiological and clinical reactions to COVID-19 and influenza vaccination"
601,"#19817","Yechezkel 2024","Influenza",1,0,1,"Immunocomp",0,0,1,1,1,1,"Moderate","Cohort",2024,"Commun Med (Lond)",39181950,"PMC11344792","10.1038/s43856-024-00588-7","https://pmc.ncbi.nlm.nih.gov/articles/PMC11344792","Comparison of physiological and clinical reactions to COVID-19 and influenza vaccination"
602,"#11312","Yih 2024","COVID",1,0,0,"Pediatric",0,0,1,1,1,0,"Low","Observational - other",2024,"Am J Otolaryngol",39096568,"PMC11634645","10.1016/j.amjoto.2024.104448","https://pmc.ncbi.nlm.nih.gov/articles/PMC11634645","Tinnitus after COVID-19 vaccination: Findings from the vaccine adverse event reporting system and the vaccine safety datalink"
602,"#11312","Yih 2024","COVID",1,0,0,"Adult",0,0,1,1,1,0,"Low","Observational - other",2024,"Am J Otolaryngol",39096568,"PMC11634645","10.1016/j.amjoto.2024.104448","https://pmc.ncbi.nlm.nih.gov/articles/PMC11634645","Tinnitus after COVID-19 vaccination: Findings from the vaccine adverse event reporting system and the vaccine safety datalink"
603,"#4110","Yildirim 2025","COVID",1,0,0,"Immunocomp",0,0,0,1,0,1,"High","Observational - other",2025,"Asian Pacific Journal of Tropical Medicine",,,"10.4103/apjtm.apjtm_253_24","https://doi.org/10.4103/apjtm.apjtm_253_24","COVID-19 vaccination in patients on biologic or targeted-synthetic disease modifying anti-rheumatic drug therapy: A multi center real-world data"
604,"#11317","Yin 2024","COVID",1,0,1,"Adult",0,0,0,1,0,0,"High","Observational - other",2024,"Biol Sex Differ",38890702,"PMC11184791","10.1186/s13293-024-00625-z","https://pmc.ncbi.nlm.nih.gov/articles/PMC11184791","Sex and gender differences in adverse events following influenza and COVID-19 vaccination"
604,"#11317","Yin 2024","Influenza",1,0,1,"Adult",0,0,0,1,0,0,"High","Observational - other",2024,"Biol Sex Differ",38890702,"PMC11184791","10.1186/s13293-024-00625-z","https://pmc.ncbi.nlm.nih.gov/articles/PMC11184791","Sex and gender differences in adverse events following influenza and COVID-19 vaccination"
605,"#11335","Yoon 2024","COVID",1,0,0,"Adult",0,0,0,1,1,0,"Low","Observational - other",2024,"Emerg Infect Dis",39378869,"PMC11521192","10.3201/eid3011.240610","https://pmc.ncbi.nlm.nih.gov/articles/PMC11521192","Risk for Facial Palsy after COVID-19 Vaccination, South Korea, 2021-2022"
606,"#11344","Youngster 2024","COVID",1,0,0,"Adult",0,0,0,1,0,0,"High","Cohort",2024,"J Reprod Immunol",38677139,,"10.1016/j.jri.2024.104246","https://pubmed.ncbi.nlm.nih.gov/38677139","The effect of COVID-19 vaccination during IVF stimulation on cycle outcomes- a retrospective cohort study"
607,"#11374","Yumru Celiksoy 2024","COVID",1,0,0,"Adult",0,0,0,1,0,0,"High","Observational - other",2024,"Bagcilar Medical Bulletin",,,"10.4274/BMB.galenos.2024.2024-03-030","https://doi.org/10.4274/BMB.galenos.2024.2024-03-030","Impact of Pfizer-BioNTech COVID-19 Vaccination on the Menstrual Cycle"
609,"#11376","Yunker 2024","Influenza",0,0,1,,0,0,0,0,0,0,"Moderate","Observational - other",2024,"J Clin Virol",39079210,"PMC11384212","10.1016/j.jcv.2024.105718","https://pmc.ncbi.nlm.nih.gov/articles/PMC11384212","Genomic evolution of influenza during the 2023-2024 season, the johns hopkins health system"
610,"#11385","Zahrani 2024","COVID",1,0,0,"Pediatric",0,0,1,1,0,0,"Low","Cohort",2024,"International Journal of General Medicine",39070223,"PMC11283260","10.2147/IJGM.S467586","https://pmc.ncbi.nlm.nih.gov/articles/PMC11283260","Occurrence of Myopericarditis Following COVID-19 Vaccination Among Adults in the Eastern Region, Saudi Arabia: A Multicenter Study"
610,"#11385","Zahrani 2024","COVID",1,0,0,"Adult",0,0,1,1,0,0,"Low","Cohort",2024,"International Journal of General Medicine",39070223,"PMC11283260","10.2147/IJGM.S467586","https://pmc.ncbi.nlm.nih.gov/articles/PMC11283260","Occurrence of Myopericarditis Following COVID-19 Vaccination Among Adults in the Eastern Region, Saudi Arabia: A Multicenter Study"
611,"#4155","Zaidi 2025","COVID",1,0,0,"Adult",0,0,0,1,1,0,"High","Observational - other",2025,"Front Public Health",40115337,"PMC11922928","10.3389/fpubh.2025.1420291","https://pmc.ncbi.nlm.nih.gov/articles/PMC11922928","COVID-19 vaccines side effects among the general population during the pandemic: a cross-sectional study"
612,"#4169","Zawiasa-Bryszewska 2025","Influenza",0,0,1,"Immunocomp",0,0,0,1,1,1,"Low","Cohort",2025,"Vaccines",40006735,"PMC11861709","10.3390/vaccines13020189","https://pmc.ncbi.nlm.nih.gov/articles/PMC11861709","Safety and Efficacy of Influenza Vaccination in Kidney Graft Recipients in Late Period After Kidney Transplantation"
613,"#11414","Zeno 2024","Influenza",0,0,1,"Pediatric",0,0,1,1,1,0,"Low","Case-control",2024,"MMWR Morb Mortal Wkly Rep",39361525,"PMC11449270","10.15585/mmwr.mm7339a1","https://pmc.ncbi.nlm.nih.gov/articles/PMC11449270","Interim Effectiveness Estimates of 2024 Southern Hemisphere Influenza Vaccines in Preventing Influenza-Associated Hospitalization - REVELAC-i Network, Five South American Countries, March-July 2024"
613,"#11414","Zeno 2024","Influenza",0,0,1,"Adult",0,0,1,1,1,0,"Low","Case-control",2024,"MMWR Morb Mortal Wkly Rep",39361525,"PMC11449270","10.15585/mmwr.mm7339a1","https://pmc.ncbi.nlm.nih.gov/articles/PMC11449270","Interim Effectiveness Estimates of 2024 Southern Hemisphere Influenza Vaccines in Preventing Influenza-Associated Hospitalization - REVELAC-i Network, Five South American Countries, March-July 2024"
614,"#11416","Zethelius 2024","COVID",1,0,0,"Adult",0,0,0,1,1,0,"Low","Cohort",2024,"Vaccine X",39474208,"PMC11513630","10.1016/j.jvacx.2024.100571","https://pmc.ncbi.nlm.nih.gov/articles/PMC11513630","Pulmonary embolism after SARS-CoV-2 vaccination"
615,"#4195","Zhang 2025","Influenza",0,0,1,"Pediatric",0,1,1,1,1,0,"Moderate","Case-control",2025,"Vaccine",39731809,,"10.1016/j.vaccine.2024.126662","https://pubmed.ncbi.nlm.nih.gov/39731809","Moderate effectiveness of influenza vaccine in outpatient settings: A test-negative study in Beijing, China, 2023/24 season"
615,"#4195","Zhang 2025","Influenza",0,0,1,"Adult",0,1,1,1,1,0,"Moderate","Case-control",2025,"Vaccine",39731809,,"10.1016/j.vaccine.2024.126662","https://pubmed.ncbi.nlm.nih.gov/39731809","Moderate effectiveness of influenza vaccine in outpatient settings: A test-negative study in Beijing, China, 2023/24 season"
616,"#11585","Zhu 2024","Influenza",0,0,1,"Adult",0,0,0,0,1,0,"Low","RCT",2024,"Vaccines",39204058,"PMC11360506","10.3390/vaccines12080935","https://pmc.ncbi.nlm.nih.gov/articles/PMC11360506","Immunogenicity and Safety of an Inactivated Quadrivalent Influenza Vaccine Administered Concomitantly with a 23-Valent Pneumococcal Polysaccharide Vaccine in Adults Aged 60 Years and Older"
617,"#11574","Zhu 2024","Influenza",0,0,1,"Pediatric",0,0,1,1,1,0,"Moderate","Case-control",2024,"MMWR Morb Mortal Wkly Rep",38421946,"PMC10907038","10.15585/mmwr.mm7308a4","https://pmc.ncbi.nlm.nih.gov/articles/PMC10907038","Interim Influenza Vaccine Effectiveness Against Laboratory-Confirmed Influenza - California, October 2023-January 2024"
617,"#11574","Zhu 2024","Influenza",0,0,1,"Adult",0,0,1,1,1,0,"Moderate","Case-control",2024,"MMWR Morb Mortal Wkly Rep",38421946,"PMC10907038","10.15585/mmwr.mm7308a4","https://pmc.ncbi.nlm.nih.gov/articles/PMC10907038","Interim Influenza Vaccine Effectiveness Against Laboratory-Confirmed Influenza - California, October 2023-January 2024"
618,"#25499","Zhu 2025","Influenza",0,0,1,"Pediatric",0,0,1,1,1,0,"Low","Case-control",2025,"J Infect Dis",40359401,"PMC12353657","10.1093/infdis/jiaf248","https://pmc.ncbi.nlm.nih.gov/articles/PMC12353657","Estimating Influenza Vaccine Effectiveness Against Laboratory-Confirmed Influenza Using Linked Public Health Information Systems, California, 2023-2024 Season"
618,"#25499","Zhu 2025","Influenza",0,0,1,"Adult",0,0,1,1,1,0,"Low","Case-control",2025,"J Infect Dis",40359401,"PMC12353657","10.1093/infdis/jiaf248","https://pmc.ncbi.nlm.nih.gov/articles/PMC12353657","Estimating Influenza Vaccine Effectiveness Against Laboratory-Confirmed Influenza Using Linked Public Health Information Systems, California, 2023-2024 Season"
619,"#4272","Zhu 2025","Influenza",0,0,1,"Pediatric",0,0,1,0,0,0,"Low","Case-control",2025,"Vaccines",39852783,"PMC11768588","10.3390/vaccines13010004","https://pmc.ncbi.nlm.nih.gov/articles/PMC11768588","Evaluation of Influenza Vaccine Effectiveness from 2021 to 2024: A Guangdong-Based Test-Negative CaseControl Study"
620,"#11603","Zornoza Moreno 2024","Influenza",0,0,1,"Pediatric",0,0,1,0,0,0,"High","Observational - other",2024,"Influenza Other Respir Viruses",39031876,"PMC11190946","10.1111/irv.13331","https://pmc.ncbi.nlm.nih.gov/articles/PMC11190946","Adverse Effects Related to Paediatric Influenza Vaccination and Its Influence on Vaccination Acceptability. The FLUTETRA Study: A Survey Conducted in the Region of Murcia, Spain"
621,"#32816","Ma 2024","COVID",1,0,0,"Adult",0,0,0,1,1,0,"Low","Case-control",2024,"Clin Infect Dis",39107255,,"10.1093/cid/ciae405","https://pubmed.ncbi.nlm.nih.gov/39107255","Effectiveness of Updated 2023-2024 (Monovalent XBB.1.5) COVID-19 Vaccination Against SARS-CoV-2 Omicron XBB and BA.2.86/JN.1 Lineage Hospitalization and a Comparison of Clinical Severity-IVY Network, 26 Hospitals, October 18, 2023-March 9, 2024"
623,"#38920","Rogers 2024","COVID",1,0,1,"Pediatric",0,0,1,1,1,0,"High","Observational - other",2024,"International Journal of Innovative Research in Medical Science",,,"10.23958/ijirms/vol09-i11/1982","https://doi.org/10.23958/ijirms/vol09-i11/1982","COVID-19 Vaccines: A Risk Factor for Cerebral Thrombotic Syndromes"
